datetime,state,country,latitude,longitude
4/4/2011 20:32,tx,us,32.5183333,-98.0455556
4/4/2011 20:41,ca,us,33.9908333,-118.45916670000001
4/4/2011 22:30,nv,us,39.1638889,-119.7663889
4/4/2011 23:27,ca,us,34.6136111,-120.19166670000001
4/4/2011 23:30,wa,us,45.6388889,-122.66027779999999
4/4/2012 1:00,vt,us,44.4111111,-72.13972220000001
4/4/2012 16:21,fl,us,28.5380556,-81.3794444
4/4/2012 17:38,nm,us,35.0844444,-106.65055559999999
4/4/2012 20:16,fl,us,26.6402778,-81.8725
4/4/2012 20:30,tx,us,32.3863889,-96.8480556
4/4/2012 22:15,mo,us,37.7241667,-89.86111109999999
4/4/2012 23:00,nc,us,35.4086111,-80.5797222
4/4/2012 23:00,oh,us,41.2425,-82.61583329999999
4/4/2013 0:30,wa,us,47.6063889,-122.33083329999998
4/4/2013 13:00,ks,us,37.2702778,-95.5522222
4/4/2013 21:04,mn,us,44.5625,-92.53361109999999
4/4/2013 21:12,in,us,39.7683333,-86.1580556
4/4/2013 21:55,ca,us,33.1958333,-117.3786111
4/4/2013 22:30,tx,us,28.4652778,-98.8105556
4/4/2013 23:40,ny,us,40.7141667,-74.0063889
4/4/2014 0:30,ky,us,37.6502778,-84.9516667
4/4/2014 10:53,fl,us,27.6383333,-80.3975
4/4/2014 14:15,me,us,44.2066667,-69.4530556
4/4/2014 14:30,me,us,44.2066667,-69.4530556
4/4/2014 16:32,ca,us,32.7152778,-117.1563889
4/4/2014 17:35,fl,us,30.3319444,-81.6558333
4/4/2014 20:10,ca,us,33.9533333,-117.39527779999999
4/4/2014 20:31,fl,us,30.1586111,-85.66027779999999
4/4/2014 21:00,fl,us,28.0391667,-81.95
4/4/2014 22:15,md,us,39.4141667,-77.4108333
4/4/2014 23:10,ca,us,33.4936111,-117.1475
4/5/1968 23:00,mi,us,42.3241667,-83.4002778
4/5/1971 18:00,fl,us,28.5380556,-81.3794444
4/5/1971 19:00,al,us,33.4358333,-86.1058333
4/5/1973 21:30,tx,us,29.7630556,-95.3630556
4/6/1980 703608:00:00,wa,us,47.6063889,-122.33083329999998
4/5/1983 20:00,hi,us,21.2827778,-157.8294444
4/5/1984 21:30,tx,us,32.7355556,-97.1077778
4/5/1995 0:00,pr,us,18.3822222,-65.8316667
4/5/1995 1:00,ca,us,35.3733333,-119.01777779999999
4/5/1995 12:01,az,us,33.4222222,-111.8219444
4/5/1995 21:45,pa,us,40.3336111,-75.6377778
4/5/1996 12:00,ca,us,40.5866667,-122.39055559999998
4/5/1996 20:30,ca,us,32.7152778,-117.1563889
4/5/1996 21:00,ca,us,32.7152778,-117.1563889
4/5/1996 21:00,ca,us,32.7152778,-117.1563889
4/5/1996 21:00,ca,us,32.7152778,-117.1563889
4/5/1996 21:00,ca,us,32.7152778,-117.1563889
4/5/1996 23:30,wa,us,48.1988889,-122.1238889
4/5/1997 1:00,ca,us,33.8302778,-116.54444440000002
4/5/1997 14:00,al,us,30.5227778,-87.9033333
4/5/1997 14:00,al,us,30.5227778,-87.9033333
4/5/1997 19:50,wa,us,46.5352778,-121.95583329999998
4/5/1998 1:00,me,us,44.5469444,-69.6216667
4/5/1998 8:10,wi,us,43.4711111,-89.74416670000001
4/5/1998 11:50,ca,us,36.9880556,-121.95555559999998
4/5/1998 23:35,il,us,41.4294444,-88.2286111
4/5/1999 8:20,wa,us,46.7313889,-117.1786111
4/5/1999 15:00,al,us,34.7302778,-86.5861111
4/5/1999 21:10,tx,us,32.6630556,-95.4880556
4/5/1999 21:40,md,us,39.2902778,-76.6125
4/5/1999 21:40,al,us,34.5011111,-86.6858333
4/5/1999 22:45,la,us,30.9333333,-91.7047222
4/5/1999 23:15,mo,us,39.2461111,-94.41888890000001
4/5/2000 18:30,mo,us,38.7713889,-90.3708333
4/5/2000 22:00,md,us,38.3363889,-75.0852778
4/5/2001 0:53,ca,us,32.8383333,-116.97305559999998
4/5/2001 1:05,ca,us,33.0186111,-117.06
4/5/2001 4:30,ny,us,40.9597222,-72.9966667
4/5/2001 11:45,nj,us,38.9747222,-74.8338889
4/5/2001 21:00,ne,us,42.9113889,-98.8488889
4/5/2001 21:56,mo,us,38.7891667,-90.3225
4/5/2002 5:00,ny,us,40.7141667,-74.0063889
4/5/2002 19:00,ny,us,42.9038889,-78.6925
4/5/2003 10:30,tx,us,32.8438889,-97.14277779999999
4/5/2003 12:00,ca,us,34.7444444,-120.27722220000001
4/5/2003 12:15,ca,us,34.7444444,-120.27722220000001
4/5/2003 13:00,wi,us,42.5125,-88.1208333
4/5/2003 18:12,ca,us,40.8022222,-124.1625
4/5/2003 19:00,ca,us,36.7477778,-119.77138889999999
4/5/2003 22:30,nm,us,35.0844444,-106.65055559999999
4/5/2004 0:00,mi,us,42.6055556,-83.15
4/5/2004 0:47,wa,us,47.6447222,-122.6936111
4/5/2004 6:30,mi,us,42.6055556,-83.15
4/5/2004 7:00,mi,us,42.6055556,-83.15
4/5/2004 11:00,tn,us,35.9669444,-83.18777779999999
4/5/2004 20:00,ct,us,41.9761111,-72.59222220000001
4/5/2004 20:00,nc,us,36.3983333,-78.1555556
4/5/2004 20:00,pa,us,41.2411111,-77.00138890000001
4/5/2004 20:35,fl,us,25.7738889,-80.1938889
4/5/2004 21:10,az,us,32.7252778,-114.6236111
4/5/2004 23:30,al,us,33.5480556,-86.5444444
4/5/2004 23:30,ca,us,38.7525,-122.61388889999999
4/5/2005 16:20,or,us,42.225,-121.78055559999999
4/5/2005 21:00,ma,us,42.1733333,-73.035
4/5/2005 21:00,ca,us,34.4261111,-117.5713889
4/5/2006 1:00,fl,us,29.6513889,-82.325
4/5/2006 3:00,pa,us,42.1291667,-80.0852778
4/5/2006 3:15,pa,us,42.1291667,-80.0852778
4/5/2006 6:05,ca,us,34.3847222,-118.53
4/5/2006 8:31,ca,us,40.4925,-121.88805559999999
4/5/2006 16:46,wa,us,47.6447222,-122.6936111
4/5/2006 18:00,il,us,38.5888889,-89.99027779999999
4/5/2006 20:00,fl,us,29.6483333,-81.6377778
4/5/2006 20:15,wa,us,46.7163889,-122.95305559999998
4/5/2006 20:30,wa,us,47.4019444,-122.32305559999999
4/5/2006 22:15,wa,us,47.0530556,-122.29305559999999
4/5/2006 22:25,ok,us,35.4675,-97.51611109999999
4/5/2006 22:25,tx,us,29.8830556,-97.94111109999999
4/5/2007 2:00,nh,us,43.0361111,-71.18388890000001
4/5/2007 14:56,tx,us,29.4238889,-98.4933333
4/5/2007 19:00,al,us,34.7302778,-86.5861111
4/5/2007 21:00,va,us,37.5536111,-77.46055559999999
4/5/2007 21:30,md,us,39.5358333,-76.34861109999999
4/5/2007 21:30,ma,us,41.76,-70.08333329999999
4/5/2007 23:00,wa,us,47.2152778,-123.09944440000001
4/5/2007 23:37,ar,us,34.99,-91.7366667
4/5/2008 1:15,wi,us,44.5191667,-88.0197222
4/5/2008 4:20,nv,us,36.0397222,-114.9811111
4/5/2008 16:00,ca,us,34.0552778,-117.7513889
4/5/2008 16:25,mi,us,41.8297222,-86.2541667
4/5/2008 16:50,ok,us,35.2577778,-96.93638890000001
4/5/2008 17:30,nj,us,40.3041667,-73.9927778
4/5/2008 23:45,fl,us,27.8533333,-82.3827778
4/5/2009 2:45,md,us,39.2063889,-76.94333329999999
4/5/2009 4:30,wv,us,39.5319444,-78.45861109999998
4/5/2009 16:20,tx,us,30.505,-97.82
4/5/2009 17:00,ca,us,33.78,-118.2616667
4/5/2009 20:00,nj,us,40.3302778,-73.9819444
4/5/2009 21:00,wa,us,47.4019444,-122.32305559999999
4/5/2009 22:08,il,us,40.1163889,-88.2433333
4/5/2010 0:00,oh,us,40.6786111,-82.5825
4/5/2010 18:45,ma,us,42.4666667,-70.95
4/5/2010 22:00,ma,us,42.0916667,-70.70611109999999
4/5/2010 22:10,ar,us,34.6963889,-92.09611109999999
4/5/2010 22:30,nc,us,35.9172222,-82.30111109999999
4/5/2010 23:00,nc,us,34.2255556,-77.945
4/5/2010 23:10,mo,us,37.2152778,-93.2980556
4/5/2010 23:55,in,us,39.4666667,-87.4138889
4/5/2011 3:00,mi,us,42.9633333,-85.6680556
4/5/2011 11:30,ca,us,34.09,-117.88944440000002
4/5/2011 18:25,ca,us,34.2694444,-118.78055559999999
4/5/2011 20:00,ca,us,32.8472222,-117.27333329999999
4/5/2011 20:35,pa,us,41.0036111,-80.3472222
4/5/2011 20:40,ca,us,38.3566667,-121.98666670000001
4/5/2011 21:16,mo,us,38.14,-93.7266667
4/5/2011 22:00,ca,us,37.775,-122.41833329999999
4/5/2011 23:15,nh,us,43.3391667,-71.26
4/5/2012 1:50,ca,us,33.0369444,-117.29111110000001
4/5/2012 11:20,ct,us,41.8791667,-73.4772222
4/5/2012 17:45,pa,us,40.6083333,-75.4905556
4/5/2012 19:45,il,us,37.7991667,-88.2611111
4/5/2012 21:00,fl,us,27.4688889,-82.68638890000001
4/5/2012 23:00,ca,us,38.6105556,-122.86805559999999
4/5/2013 8:30,nv,us,36.175,-115.1363889
4/5/2013 18:47,md,us,38.1238889,-75.7066667
4/5/2013 19:00,md,us,39.6044444,-76.4780556
4/5/2013 20:00,mo,us,38.6630556,-90.5769444
4/5/2013 20:00,ca,us,34.2694444,-118.78055559999999
4/5/2013 20:30,fl,us,26.1219444,-80.14361109999999
4/5/2013 20:30,ca,us,37.4086111,-120.84916670000001
4/5/2013 20:30,nc,us,36.0644444,-75.70611109999999
4/5/2013 21:00,pa,us,40.4405556,-79.9961111
4/5/2013 21:00,wy,us,41.5875,-109.20222220000001
4/5/2013 22:00,sc,us,34.9494444,-81.93222220000001
4/5/2013 23:36,tx,us,32.7252778,-97.32055559999999
4/5/2014 1:22,ga,us,32.0833333,-81.1
4/5/2014 2:30,fl,us,30.0686111,-81.8605556
4/5/2014 8:50,ca,us,40.8022222,-124.1625
4/5/2014 11:00,md,us,38.6863889,-76.1719444
4/5/2014 12:00,pa,us,40.9436111,-78.97111109999999
4/5/2014 12:09,ca,us,38.2972222,-122.28444440000001
4/5/2014 14:40,ca,us,34.2241667,-118.23916670000001
4/5/2014 17:40,ca,us,33.0369444,-117.29111110000001
4/5/2014 18:00,nc,us,34.7227778,-76.7263889
4/5/2014 18:20,ma,us,42.5063889,-71.0733333
4/5/2014 18:30,nm,us,32.7025,-103.1355556
4/5/2014 18:30,nm,us,32.7025,-103.1355556
4/5/2014 18:45,nh,us,43.315,-71.62138890000001
4/5/2014 18:45,fl,us,27.4122222,-82.6591667
4/5/2014 20:30,nc,us,35.3458333,-79.41722220000001
4/5/2014 20:30,al,us,34.9322222,-86.5719444
4/5/2014 20:35,fl,us,28.9002778,-81.26388890000001
4/5/2014 20:55,in,us,41.1305556,-85.1288889
4/5/2014 21:00,va,us,36.8188889,-76.2752778
4/5/2014 21:00,fl,us,27.8425,-82.69972220000001
4/5/2014 21:15,nv,us,36.0397222,-114.9811111
4/5/2014 21:25,il,us,41.6986111,-88.06833329999999
4/5/2014 21:25,fl,us,27.85,-82.175
4/5/2014 21:30,fl,us,27.6383333,-80.3975
4/5/2014 21:45,ca,us,36.7477778,-119.77138889999999
4/5/2014 21:45,pa,us,40.0025,-78.59138890000001
4/5/2014 21:50,oh,us,39.8208333,-84.0194444
4/5/2014 22:00,fl,us,28.2916667,-81.40777779999999
4/5/2014 22:15,tx,us,30.2669444,-97.7427778
4/5/2014 22:15,fl,us,26.2125,-80.25
4/5/2014 22:20,il,us,39.12,-90.3283333
4/5/2014 22:20,tx,us,32.7666667,-96.5988889
4/5/2014 22:30,tx,us,29.4238889,-98.4933333
4/5/2014 22:30,tx,us,29.4238889,-98.4933333
4/5/2014 23:25,fl,us,28.4055556,-80.605
4/5/2014 23:30,fl,us,25.6711111,-80.4447222
4/6/1971 20:00,ia,us,41.0338889,-93.76527779999999
4/6/1978 20:00,ny,us,43.045,-75.86694440000001
4/6/1994 20:40,ca,us,38.545,-121.73944440000001
4/6/1994 22:00,mi,us,42.3861111,-82.9119444
4/6/1995 0:58,nj,us,40.0711111,-74.86527779999999
4/6/1996 22:07,mt,us,45.7833333,-108.5
4/7/1998 861408:00:00,fl,us,27.9011111,-81.5861111
4/6/1999 10:38,tx,us,30.2669444,-97.7427778
4/6/1999 20:40,ar,us,36.0625,-94.1572222
4/6/1999 22:00,wa,us,47.1719444,-122.5172222
4/6/1999 22:50,mt,us,48.3725,-114.18055559999999
4/6/2000 14:00,ca,us,33.7825,-117.2277778
4/6/2000 15:28,tx,us,32.6394444,-96.53805559999999
4/6/2000 16:00,az,us,33.5386111,-112.1852778
4/6/2000 20:00,tn,us,35.0455556,-85.30972220000001
4/6/2000 20:00,ca,us,35.1322222,-118.44805559999999
4/6/2000 20:34,nj,us,39.6030556,-74.3405556
4/6/2000 20:35,tx,us,32.7355556,-97.1077778
4/6/2000 21:08,tx,us,29.4238889,-98.4933333
4/6/2001 2:00,ga,us,33.5213889,-84.35388890000002
4/6/2001 21:00,il,us,38.4108333,-87.76138890000001
4/6/2003 3:05,sc,us,32.7866667,-79.795
4/6/2003 16:50,az,us,33.4483333,-112.07333329999999
4/6/2003 23:30,ca,us,34.1486111,-118.39555559999998
4/6/2003 23:59,mn,us,43.9825,-94.6266667
4/6/2004 10:00,la,us,29.9544444,-90.075
4/6/2004 12:00,ca,us,38.6447222,-121.2711111
4/6/2004 15:00,ny,us,40.7141667,-74.0063889
4/6/2004 19:00,pa,us,39.9522222,-75.1641667
4/6/2004 22:15,az,us,33.4147222,-111.9086111
4/6/2005 20:40,ca,us,37.7666667,-120.8461111
4/6/2005 21:04,ca,us,33.8302778,-116.54444440000002
4/6/2005 21:15,ca,us,34.9347222,-117.19833329999999
4/6/2005 21:30,nv,us,39.5297222,-119.81277779999999
4/6/2006 0:00,fl,us,25.8572222,-80.2783333
4/6/2006 1:00,wa,us,47.6419444,-122.07916670000002
4/6/2006 1:30,az,us,33.5091667,-111.89833329999999
4/6/2006 5:50,tx,us,31.1358333,-102.2238889
4/6/2006 20:15,md,us,39.2902778,-76.6125
4/6/2006 21:00,ks,us,39.1141667,-94.6272222
4/6/2006 21:15,wa,us,47.6816667,-122.2075
4/6/2006 21:33,az,us,33.4483333,-112.07333329999999
4/6/2007 9:50,wa,us,46.2113889,-119.13611110000001
4/6/2007 13:00,ca,us,33.6411111,-117.9177778
4/6/2007 19:45,wa,us,47.2152778,-123.09944440000001
4/6/2007 20:00,az,us,34.0708333,-112.15
4/6/2007 20:45,al,us,33.8136111,-85.76138890000001
4/6/2007 23:00,wa,us,47.9791667,-122.20083329999999
4/6/2007 23:15,pa,us,40.5594444,-79.9588889
4/6/2008 1:00,in,us,41.7213889,-85.8175
4/6/2008 11:00,az,us,32.2216667,-110.9258333
4/6/2008 18:00,oh,us,39.7136111,-82.5994444
4/6/2008 21:30,wa,us,47.8555556,-121.9697222
4/6/2008 22:00,ma,us,42.48,-71.1
4/7/2008 949080:00:00,oh,us,39.9611111,-82.99888890000001
4/6/2009 1:02,fl,us,30.4211111,-87.2169444
4/6/2009 9:15,tn,us,36.1658333,-86.7844444
4/6/2009 13:15,mo,us,38.7669444,-90.4113889
4/6/2009 18:10,in,us,39.7683333,-86.1580556
4/6/2009 21:00,ia,us,41.6030556,-93.7238889
4/6/2009 21:15,tn,us,36.1658333,-86.7844444
4/6/2009 22:30,wa,us,48.1988889,-122.1238889
4/6/2009 22:30,ca,us,33.8313889,-118.2811111
4/6/2010 4:32,oh,us,39.9611111,-82.99888890000001
4/6/2010 20:57,ca,us,33.1433333,-117.1652778
4/6/2010 22:05,oh,us,41.4994444,-81.69555559999999
4/6/2011 1:00,ct,us,41.3541667,-71.9669444
4/6/2011 1:23,pa,us,41.2319444,-76.9994444
4/6/2011 3:15,ma,us,42.3708333,-72.59861109999999
4/6/2011 15:21,tx,us,29.4238889,-98.4933333
4/6/2011 17:00,nv,us,36.175,-115.1363889
4/6/2011 17:39,wa,us,47.7625,-122.20416670000002
4/6/2011 21:20,tn,us,35.9605556,-83.9208333
4/6/2012 4:00,il,us,41.9005556,-87.8566667
4/6/2012 9:27,co,us,39.7391667,-104.98416670000002
4/6/2012 12:55,mi,us,42.3313889,-83.0458333
4/6/2012 14:00,nj,us,40.8566667,-74.1288889
4/6/2012 16:30,wa,us,47.6063889,-122.33083329999998
4/6/2012 16:41,ny,us,41.43,-73.6805556
4/6/2012 17:00,ut,us,40.5308333,-112.2975
4/6/2012 21:15,il,us,40.3055556,-89.6027778
4/6/2012 21:27,pa,us,40.4405556,-79.9961111
4/6/2012 21:30,nv,us,36.1988889,-115.11666670000001
4/6/2012 21:50,pa,us,40.3355556,-75.9272222
4/6/2012 22:48,ca,us,37.775,-122.41833329999999
4/6/2012 22:50,ak,us,60.7922222,-161.7558333
4/6/2012 22:50,ky,us,37.3280556,-87.49888890000001
4/6/2012 22:50,ma,us,42.05,-71.8805556
4/6/2012 23:00,tx,us,33.9136111,-98.4930556
4/6/2013 8:45,tx,us,29.7630556,-95.3630556
4/6/2013 9:25,fl,us,30.1763889,-85.8055556
4/6/2013 10:00,tx,us,25.9013889,-97.49722220000001
4/6/2013 10:35,nm,us,35.0844444,-106.65055559999999
4/6/2013 10:59,az,us,33.4222222,-111.8219444
4/6/2013 16:00,pa,us,39.9522222,-75.1641667
4/6/2013 19:45,in,us,38.2119444,-86.1219444
4/6/2013 20:00,fl,us,28.6775,-81.3280556
4/6/2013 20:00,sc,us,34.8525,-82.3941667
4/6/2013 20:30,ca,us,33.6602778,-117.99833329999998
4/6/2013 20:30,me,us,45.9963889,-68.44666670000001
4/6/2013 20:34,va,us,36.9111111,-80.3202778
4/6/2013 20:55,tx,us,30.2669444,-97.7427778
4/6/2013 21:00,tx,us,30.2105556,-97.6544444
4/6/2013 21:00,pa,us,40.4405556,-79.9961111
4/6/2013 21:40,va,us,38.3030556,-77.4608333
4/6/2013 21:58,pa,us,40.3408333,-76.4116667
4/6/2013 22:00,ca,us,37.4852778,-122.23527779999999
4/6/2013 22:00,il,us,42.3533333,-88.0933333
4/6/2013 22:05,pa,us,41.5766667,-75.25916670000001
4/6/2013 22:39,pa,us,40.4405556,-79.9961111
4/6/2013 23:00,ma,us,42.6555556,-70.6208333
4/6/2013 23:00,la,us,30.275,-89.78111109999999
4/6/2013 23:30,sc,us,32.7763889,-79.9311111
4/6/2013 23:45,ga,us,34.4211111,-84.11916670000001
4/7/2013 992904:00:00,mn,us,44.98,-93.26361109999999
4/6/2014 0:00,fl,us,27.1675,-80.26638890000001
4/6/2014 0:15,fl,us,28.5380556,-81.3794444
4/6/2014 0:30,fl,us,25.7738889,-80.1938889
4/6/2014 4:00,mo,us,37.3058333,-89.5180556
4/6/2014 11:30,tx,us,33.6608333,-95.5552778
4/6/2014 13:15,ny,us,42.3680556,-74.15861109999999
4/6/2014 17:45,ct,us,41.3947222,-73.4544444
4/6/2014 18:30,ma,us,42.5277778,-70.9291667
4/6/2014 20:00,or,us,45.2086111,-117.86416670000001
4/6/2014 20:20,pa,us,40.31,-75.13027779999999
4/6/2014 20:30,nj,us,40.5186111,-74.4125
4/6/2014 20:30,wa,us,45.6388889,-122.66027779999999
4/6/2014 20:35,ky,us,37.9886111,-84.4777778
4/6/2014 20:45,mn,us,47.3327778,-93.1969444
4/6/2014 21:00,fl,us,28.0680556,-80.5605556
4/6/2014 22:18,or,us,45.4944444,-122.86583329999999
4/6/2014 22:45,ut,us,40.7608333,-111.89027779999999
4/7/1963 20:00,fl,us,27.6383333,-80.3975
4/7/1967 10:00,fl,us,25.7738889,-80.1938889
4/7/1968 10:00,oh,us,41.3130556,-81.9469444
4/7/1983 0:00,co,us,39.1588889,-108.72833329999999
4/7/1983 23:00,hi,us,21.3069444,-157.8583333
4/7/1994 10:00,mi,us,42.2458333,-84.40138890000001
4/7/1994 21:00,ct,us,41.4825,-73.41
4/7/1995 17:00,tn,us,36.3047222,-86.62
4/7/1995 21:00,co,us,40.015,-105.27
4/7/1996 11:50,co,us,39.7047222,-105.08083329999998
4/7/1996 13:30,ca,us,33.8816667,-118.1161111
4/7/1996 18:15,wa,us,47.6063889,-122.33083329999998
4/7/1997 5:30,co,us,38.8338889,-104.8208333
4/7/1997 14:00,wi,us,43.0388889,-87.90638890000001
4/7/1997 17:00,tx,us,30.2669444,-97.7427778
4/7/1999 3:20,nm,us,32.3122222,-106.7777778
4/7/1999 8:40,hi,us,19.9430556,-155.7902778
4/7/1999 13:30,nd,us,46.8772222,-96.78944440000001
4/7/2000 21:30,oh,us,41.2391667,-81.34611109999999
4/7/2001 0:05,oh,us,38.9177778,-83.9833333
4/7/2001 15:30,oh,us,41.4783333,-81.46388890000001
4/7/2001 17:00,oh,us,40.7988889,-81.37861109999999
4/7/2001 19:00,il,us,40.5580556,-90.035
4/7/2001 20:21,nj,us,40.4861111,-74.45222220000001
4/7/2001 21:00,nv,us,36.175,-115.1363889
4/7/2001 22:15,wi,us,43.0388889,-87.90638890000001
4/7/2001 23:23,ca,us,38.005,-121.8047222
4/7/2002 2:00,ca,us,32.7152778,-117.1563889
4/7/2002 21:15,wa,us,48.0841667,-121.9675
4/7/2003 1:07,wa,us,48.5127778,-122.6113889
4/7/2003 14:30,tn,us,35.925,-86.8688889
4/7/2004 9:00,az,us,35.1477778,-114.5675
4/7/2004 14:00,mt,us,48.3725,-114.18055559999999
4/7/2004 20:00,fl,us,25.7738889,-80.1938889
4/7/2004 20:05,az,us,35.1477778,-114.5675
4/7/2004 20:15,tx,us,30.2669444,-97.7427778
4/7/2004 21:00,tx,us,26.5544444,-97.4247222
4/7/2004 21:30,pa,us,42.1291667,-80.0852778
4/7/2004 21:30,ga,us,32.0833333,-81.1
4/7/2004 22:00,ar,us,35.3858333,-94.3983333
4/7/2004 23:00,tx,us,30.6277778,-96.3341667
4/7/2005 0:00,va,us,37.3566667,-77.4419444
4/7/2005 8:30,az,us,34.4838889,-114.32166670000001
4/7/2005 13:30,wa,us,48.0152778,-122.0625
4/7/2005 17:01,nm,us,32.2686111,-107.75805559999999
4/7/2005 20:00,mt,us,47.32,-114.09305559999999
4/7/2005 21:00,ne,us,41.2586111,-95.9375
4/7/2005 23:00,mn,us,44.925,-93.4625
4/7/2006 0:00,la,us,32.5091667,-92.11916670000001
4/7/2006 0:05,ca,us,39.2616667,-121.015
4/7/2006 6:01,ca,us,36.7477778,-119.77138889999999
4/7/2006 6:05,ca,us,38.6858333,-121.0811111
4/7/2006 6:05,ca,us,36.8525,-121.40055559999999
4/7/2006 6:15,ca,us,38.5816667,-121.49333329999999
4/7/2006 9:30,nc,us,34.7538889,-77.4305556
4/7/2006 10:25,ca,us,37.3394444,-121.8938889
4/7/2006 19:55,tn,us,36.2505556,-83.7975
4/7/2006 22:00,ca,us,34.0522222,-118.2427778
4/7/2006 23:45,ne,us,41.2586111,-95.9375
4/7/2007 1:00,mo,us,38.5116667,-92.44
4/7/2007 12:24,wa,us,47.6588889,-117.425
4/7/2007 18:45,va,us,38.8902778,-77.0844444
4/7/2007 19:00,ga,us,33.8980556,-84.2833333
4/7/2007 22:30,wi,us,43.9705556,-89.8166667
4/7/2007 22:45,ca,us,34.1063889,-117.59222220000001
4/7/2008 3:17,oh,us,39.8813889,-83.0930556
4/7/2008 7:48,ca,us,36.7080556,-119.555
4/7/2008 16:00,vt,us,44.2055556,-73.2466667
4/7/2008 18:00,il,us,39.0036111,-87.61277779999999
4/7/2008 21:00,ca,us,37.9319444,-121.6947222
4/7/2008 21:00,ma,us,42.0772222,-71.63
4/7/2008 21:30,ca,us,37.9319444,-121.6947222
4/7/2008 21:30,ca,us,37.9319444,-121.6947222
4/7/2008 21:30,ar,us,34.5036111,-93.055
4/7/2008 22:00,oh,us,41.6638889,-83.5552778
4/7/2008 22:00,tx,us,32.2094444,-99.79638890000001
4/7/2008 22:30,ia,us,41.0080556,-91.1638889
4/7/2008 22:30,nh,us,43.38,-71.7175
4/7/2008 23:00,pa,us,40.7538889,-79.8102778
4/7/2008 23:05,fl,us,26.1272222,-80.2333333
4/7/2009 0:00,tx,us,30.2669444,-97.7427778
4/7/2009 18:50,tx,us,30.2669444,-97.7427778
4/7/2009 21:01,fl,us,29.2105556,-81.02305559999999
4/7/2009 21:42,fl,us,27.6383333,-80.3975
4/7/2009 21:45,fl,us,27.9472222,-82.45861109999998
4/7/2009 22:10,fl,us,27.4430556,-81.2538889
4/7/2009 22:30,tx,us,32.4486111,-99.7327778
4/7/2009 22:30,nv,us,36.175,-115.1363889
4/7/2009 23:20,fl,us,30.2944444,-81.3933333
4/7/2010 5:20,ca,us,34.0552778,-117.7513889
4/7/2010 12:00,tn,us,36.4425,-83.5997222
4/7/2010 20:30,or,us,43.5863889,-119.0530556
4/7/2010 22:13,ok,us,36.1538889,-95.9925
4/7/2010 23:13,ok,us,36.1538889,-95.9925
4/7/2011 1:40,nd,us,47.9252778,-97.0325
4/7/2011 2:00,tx,us,29.4238889,-98.4933333
4/7/2011 5:03,in,us,39.9555556,-86.01388890000001
4/7/2011 9:00,ny,us,40.7141667,-74.0063889
4/7/2011 19:00,ny,us,42.4133333,-73.67361109999999
4/7/2011 20:47,ky,us,36.6102778,-88.3147222
4/7/2011 21:00,ky,us,37.9886111,-84.4777778
4/7/2011 21:54,ct,us,41.0533333,-73.5391667
4/7/2011 23:05,tn,us,35.4491667,-89.815
4/7/2012 1:55,or,us,45.5236111,-122.675
4/7/2012 2:35,ga,us,31.7077778,-81.7425
4/7/2012 3:00,fl,us,27.3361111,-82.5308333
4/7/2012 7:40,wa,us,47.6588889,-117.425
4/7/2012 19:00,ny,us,41.9269444,-73.9977778
4/7/2012 20:00,il,us,41.6027778,-87.7438889
4/7/2012 20:45,ny,us,40.8533333,-73.4119444
4/7/2012 21:00,tx,us,30.505,-97.82
4/7/2012 21:00,in,us,39.6127778,-86.3741667
4/7/2012 21:00,mi,us,43.5977778,-84.7675
4/7/2012 21:28,nc,us,35.6008333,-82.5541667
4/7/2012 21:30,ca,us,38.7908333,-121.23472220000001
4/7/2012 22:11,fl,us,28.9002778,-81.26388890000001
4/7/2012 22:15,id,us,48.2477778,-116.30611110000001
4/7/2012 22:30,tx,us,32.7833333,-96.8
4/7/2012 23:00,al,us,31.0905556,-88.2280556
4/7/2012 23:00,ga,us,34.0233333,-84.6155556
4/7/2013 1:00,fl,us,29.1869444,-82.14027779999999
4/7/2013 1:28,wa,us,48.0797222,-123.10055559999999
4/7/2013 2:00,md,us,39.6005556,-77.8208333
4/7/2013 11:05,fl,us,26.1272222,-80.2333333
4/7/2013 20:45,ca,us,34.02,-117.94861110000001
4/7/2013 22:15,va,us,38.2972222,-78.44027779999999
4/7/2014 0:00,ut,us,40.2338889,-111.65777779999999
4/7/2014 3:00,fl,us,26.625,-81.625
4/7/2014 6:45,fl,us,30.3319444,-81.6558333
4/7/2014 12:54,ca,us,37.6625,-121.8736111
4/7/2014 20:00,fl,us,29.2105556,-81.02305559999999
4/7/2014 20:00,il,us,40.1222222,-88.64527779999999
4/7/2014 20:05,ca,us,33.7838889,-116.95777779999999
4/7/2014 20:20,il,us,42.4772222,-88.0955556
4/7/2014 20:30,oh,us,41.0988889,-81.2427778
4/7/2014 21:00,fl,us,26.6155556,-80.05722220000001
4/7/2014 21:45,ca,us,33.2888889,-117.2247222
4/8/1968 18:45,wa,us,46.0647222,-118.34194440000002
4/8/1992 21:00,ct,us,41.7636111,-72.6855556
4/8/1992 21:00,ca,us,34.2783333,-119.29222220000001
4/8/1997 19:45,ca,us,38.2919444,-122.45694440000001
4/8/1997 20:00,nv,us,36.175,-115.1363889
4/8/1999 0:00,ca,us,33.0216667,-117.2802778
4/8/1999 1:45,wi,us,43.1352778,-87.9355556
4/8/1999 14:30,ca,us,35.6225,-117.67
4/8/1999 20:45,ny,us,40.7977778,-73.7
